Player,Nation,Position,Squad,Competition,Age,Matches Played,Starts,Minutes Played,Goals,Assists,Shots,Shots on Target,Pass Completion %,Dribbles Completed,Tackles Won,Interceptions,Yellow Cards,Red Cards,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won %,Goals per 90,Assists per 90,Shots per 90,Shots on Target per 90,Dribbles Completed per 90,Tackles Won per 90,Interceptions per 90,Aerial Duels Won per 90
Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,28-222,31,27,2396.0,0.0,0.0,11.0,2.0,79.0,7.0,18.0,44.0,6,0,44.0,36,55.0,0.0,0.0,0.41318864774624375,0.07512520868113523,0.2629382303839733,0.6761268781302171,1.652754590984975,1.652754590984975
Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,25-349,32,29,2250.0,2.0,0.0,34.0,10.0,88.1,26.0,26.0,16.0,6,0,13.0,23,36.1,0.08,0.0,1.36,0.4,1.04,1.04,0.64,0.52
Yohann Magnin,fr FRA,MF,Clermont Foot,fr Ligue 1,26-327,30,16,1607.0,1.0,0.0,13.0,5.0,83.4,3.0,30.0,18.0,1,0,31.0,28,52.5,0.056004978220286245,0.0,0.7280647168637212,0.28002489110143125,0.16801493466085873,1.6801493466085873,1.0080896079651525,1.7361543248288736
Frank Magri,cm CMR,"FW,MF",Toulouse,fr Ligue 1,24-252,28,14,1404.0,5.0,2.0,40.0,14.0,69.1,13.0,13.0,4.0,5,0,35.0,54,39.3,0.32051282051282054,0.12820512820512822,2.5641025641025643,0.8974358974358975,0.8333333333333333,0.8333333333333333,0.25641025641025644,2.2435897435897436
Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,31-069,22,18,1653.0,2.0,2.0,20.0,3.0,83.1,0.0,17.0,25.0,4,0,69.0,19,78.4,0.10889292196007261,0.10889292196007261,1.0889292196007259,0.16333938294010888,0.0,0.925589836660617,1.3611615245009074,3.756805807622505
Jon Magunacelaya,es ESP,"FW,MF",Real Sociedad,es La Liga,23-305,5,1,121.0,0.0,0.0,4.0,0.0,66.7,2.0,3.0,0.0,0,0,1.0,4,20.0,0.0,0.0,2.975206611570248,0.0,1.487603305785124,2.231404958677686,0.0,0.743801652892562
Adel Mahamoud,km COM,FW,Nantes,fr Ligue 1,21-099,1,0,10.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
Arne Maier,de GER,MF,Augsburg,de Bundesliga,25-126,21,9,914.0,2.0,3.0,22.0,5.0,76.5,12.0,9.0,6.0,0,0,6.0,4,60.0,0.19693654266958424,0.29540481400437635,2.166301969365427,0.4923413566739606,1.1816192560175054,0.8862144420131292,0.5908096280087527,0.5908096280087527
Habib Maïga,ci CIV,"MF,FW",Metz,fr Ligue 1,28-133,7,1,147.0,0.0,0.0,2.0,0.0,74.6,0.0,2.0,4.0,0,0,2.0,1,66.7,0.0,0.0,1.2244897959183674,0.0,0.0,1.2244897959183674,2.4489795918367347,1.2244897959183674
Mike Maignan,fr FRA,GK,Milan,it Serie A,28-315,29,29,2609.0,0.0,1.0,0.0,0.0,84.1,1.0,0.0,1.0,1,1,7.0,1,87.5,0.0,0.03449597546952856,0.0,0.0,0.03449597546952856,0.0,0.03449597546952856,0.24147182828669989
Linton Maina,de GER,"FW,MF",Köln,de Bundesliga,24-325,30,20,1811.0,1.0,3.0,32.0,10.0,72.8,21.0,14.0,6.0,3,0,0.0,14,0.0,0.04969630038652679,0.14908890115958034,1.5902816123688572,0.4969630038652678,1.0436223081170624,0.6957482054113749,0.2981778023191607,0.0
Patrick Mainka,de GER,DF,Heidenheim,de Bundesliga,29-189,33,33,2970.0,2.0,0.0,29.0,6.0,83.0,10.0,49.0,48.0,1,0,115.0,81,58.7,0.06060606060606061,0.0,0.8787878787878787,0.18181818181818182,0.30303030303030304,1.4848484848484849,1.4545454545454546,3.4848484848484844
Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,19-024,22,22,1768.0,2.0,1.0,10.0,4.0,86.5,27.0,24.0,19.0,3,0,18.0,23,43.9,0.10180995475113123,0.05090497737556562,0.5090497737556561,0.20361990950226247,1.3744343891402715,1.2217194570135748,0.9671945701357466,0.9162895927601811
Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,fr Ligue 1,26-258,22,16,1430.0,1.0,4.0,17.0,5.0,83.2,16.0,18.0,17.0,1,1,18.0,21,46.2,0.06293706293706294,0.2517482517482518,1.0699300699300698,0.3146853146853147,1.006993006993007,1.132867132867133,1.0699300699300698,1.132867132867133
Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,24-179,11,11,990.0,0.0,0.0,0.0,0.0,72.2,0.0,0.0,0.0,1,0,3.0,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727
Lovro Majer,hr CRO,MF,Rennes,fr Ligue 1,26-117,1,0,16.0,0.0,0.0,1.0,0.0,87.5,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,5.625,0.0,5.625,0.0,0.0,0.0
Lovro Majer,hr CRO,"MF,FW",Wolfsburg,de Bundesliga,26-117,31,24,2016.0,5.0,5.0,34.0,10.0,73.2,25.0,18.0,10.0,4,0,10.0,18,35.7,0.2232142857142857,0.2232142857142857,1.5178571428571428,0.4464285714285714,1.1160714285714286,0.8035714285714285,0.4464285714285714,0.4464285714285714
Jean-Victor Makengo,fr FRA,"MF,FW",Lorient,fr Ligue 1,25-336,11,5,479.0,0.0,0.0,5.0,2.0,88.1,5.0,4.0,8.0,0,0,2.0,2,50.0,0.0,0.0,0.9394572025052192,0.3757828810020876,0.9394572025052192,0.7515657620041752,1.5031315240083505,0.3757828810020876
Jordy Makengo,fr FRA,DF,Freiburg,de Bundesliga,22-284,19,9,936.0,0.0,0.0,3.0,0.0,81.1,11.0,8.0,10.0,0,0,17.0,14,54.8,0.0,0.0,0.28846153846153844,0.0,1.0576923076923077,0.7692307692307693,0.9615384615384616,1.6346153846153848
Antoine Makoumbou,cg CGO,MF,Cagliari,it Serie A,25-300,32,32,2702.0,1.0,0.0,8.0,2.0,88.0,21.0,24.0,16.0,5,2,11.0,20,35.5,0.03330866025166543,0.0,0.2664692820133234,0.06661732050333086,0.6994818652849741,0.7994078460399704,0.5329385640266469,0.36639526276831974
Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,29-108,34,34,2995.0,4.0,0.0,34.0,15.0,80.4,4.0,39.0,43.0,3,0,70.0,60,53.8,0.12020033388981637,0.0,1.021702838063439,0.4507512520868113,0.12020033388981637,1.1719532554257095,1.2921535893155258,2.1035058430717863
Julián Malatini,ar ARG,DF,Werder Bremen,de Bundesliga,22-348,11,6,602.0,1.0,0.0,3.0,1.0,81.0,6.0,13.0,13.0,1,0,9.0,10,47.4,0.14950166112956811,0.0,0.4485049833887043,0.14950166112956811,0.8970099667774086,1.9435215946843853,1.9435215946843853,1.345514950166113
Daniel Maldini,it ITA,"MF,FW",Monza,it Serie A,22-215,11,2,333.0,4.0,1.0,12.0,5.0,78.1,9.0,2.0,2.0,0,0,1.0,5,16.7,1.0810810810810811,0.2702702702702703,3.2432432432432434,1.3513513513513513,2.4324324324324325,0.5405405405405406,0.5405405405405406,0.2702702702702703
Daniel Maldini,it ITA,"FW,MF",Empoli,it Serie A,22-215,7,3,263.0,0.0,0.0,9.0,2.0,76.3,7.0,2.0,2.0,1,0,7.0,5,58.3,0.0,0.0,3.079847908745247,0.6844106463878327,2.3954372623574143,0.6844106463878327,0.6844106463878327,2.3954372623574143
Youssef Maleh,ma MAR,MF,Empoli,it Serie A,25-265,32,28,2436.0,0.0,1.0,17.0,2.0,77.3,8.0,47.0,20.0,11,0,16.0,33,32.7,0.0,0.03694581280788177,0.6280788177339902,0.07389162561576354,0.29556650246305416,1.7364532019704435,0.7389162561576355,0.5911330049261083
Donyell Malen,nl NED,"FW,MF",Dortmund,de Bundesliga,25-125,26,21,1751.0,12.0,1.0,68.0,34.0,75.2,41.0,7.0,2.0,5,0,7.0,19,26.9,0.6167904054825813,0.05139920045688178,3.495145631067961,1.7475728155339805,2.1073672187321533,0.35979440319817246,0.10279840091376356,0.35979440319817246
Ruslan Malinovskyi,ua UKR,MF,Genoa,it Serie A,31-009,26,17,1472.0,3.0,1.0,36.0,11.0,79.5,10.0,17.0,4.0,7,0,22.0,19,53.7,0.18342391304347824,0.06114130434782609,2.2010869565217392,0.672554347826087,0.6114130434782609,1.0394021739130435,0.24456521739130435,1.345108695652174
Lennard Maloney,us USA,MF,Heidenheim,de Bundesliga,24-218,28,26,2194.0,1.0,1.0,14.0,3.0,74.0,6.0,26.0,24.0,1,0,66.0,45,59.5,0.04102096627164995,0.04102096627164995,0.5742935278030994,0.12306289881494988,0.24612579762989975,1.0665451230628988,0.984503190519599,2.707383773928897
Aaron Malouda,fr FRA,FW,Lille,fr Ligue 1,18-165,1,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,23-227,34,34,3014.0,0.0,0.0,0.0,0.0,52.8,0.0,3.0,0.0,3,1,9.0,1,90.0,0.0,0.0,0.0,0.0,0.0,0.08958195089581952,0.0,0.26874585268745854
David Mamutovic,de GER,"FW,DF",Mainz 05,de Bundesliga,23-160,2,0,11.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,0.0,0.0
Wilson Manafá,pt POR,"DF,MF",Granada,es La Liga,29-295,4,3,240.0,0.0,0.0,1.0,0.0,77.0,6.0,4.0,1.0,1,0,2.0,2,50.0,0.0,0.0,0.375,0.0,2.25,1.5,0.375,0.75
Hianga Mananga Mbock,fr FRA,"MF,FW",Brest,fr Ligue 1,24-137,2,0,9.0,0.0,0.0,1.0,0.0,85.7,0.0,0.0,1.0,0,0,0.0,1,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0
Gianluca Mancini,it ITA,DF,Roma,it Serie A,28-026,34,33,2769.0,4.0,1.0,19.0,7.0,86.9,4.0,17.0,34.0,9,0,41.0,33,55.4,0.13001083423618637,0.03250270855904659,0.6175514626218852,0.2275189599133261,0.13001083423618637,0.5525460455037919,1.1050920910075839,1.33261105092091
Marco Mancosu,it ITA,"MF,FW",Cagliari,it Serie A,35-265,5,3,155.0,0.0,0.0,6.0,0.0,63.3,3.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,3.4838709677419355,0.0,1.7419354838709677,0.0,0.0,0.0
Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,39-046,33,33,2970.0,0.0,0.0,0.0,0.0,72.7,1.0,0.0,0.0,1,0,9.0,1,90.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.2727272727272727
Christos Mandas,gr GRE,GK,Lazio,it Serie A,22-239,9,8,721.0,0.0,0.0,0.0,0.0,67.3,2.0,0.0,1.0,0,0,2.0,0,100.0,0.0,0.0,0.0,0.0,0.24965325936199723,0.0,0.12482662968099861,0.24965325936199723
Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,30-113,13,7,689.0,1.0,1.0,4.0,2.0,85.9,7.0,21.0,14.0,1,0,12.0,10,54.5,0.13062409288824384,0.13062409288824384,0.5224963715529753,0.2612481857764877,0.9143686502177067,2.7431059506531206,1.8287373004354135,1.5674891146589258
Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,32-204,15,11,1023.0,1.0,0.0,4.0,2.0,91.3,0.0,6.0,8.0,3,0,11.0,10,52.4,0.08797653958944282,0.0,0.3519061583577713,0.17595307917888564,0.0,0.5278592375366569,0.7038123167155426,0.967741935483871
Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,26-319,30,14,1430.0,3.0,3.0,27.0,9.0,80.0,6.0,11.0,9.0,3,0,29.0,35,45.3,0.1888111888111888,0.1888111888111888,1.6993006993006994,0.5664335664335665,0.3776223776223776,0.6923076923076923,0.5664335664335665,1.8251748251748252
Orel Mangala,be BEL,MF,Nott'ham Forest,eng Premier League,26-056,20,19,1563.0,1.0,0.0,10.0,1.0,88.2,13.0,13.0,26.0,6,0,9.0,3,75.0,0.05758157389635316,0.0,0.5758157389635317,0.05758157389635316,0.7485604606525912,0.7485604606525912,1.4971209213051824,0.5182341650671786
Orel Mangala,be BEL,MF,Lyon,fr Ligue 1,26-056,7,4,375.0,2.0,0.0,5.0,2.0,84.8,2.0,3.0,5.0,0,0,5.0,7,41.7,0.48,0.0,1.2000000000000002,0.48,0.48,0.72,1.2000000000000002,1.2000000000000002
Vito Mannone,it ITA,GK,Lille,fr Ligue 1,36-072,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kostas Manolas,gr GRE,DF,Salernitana,it Serie A,32-334,7,6,469.0,0.0,0.0,1.0,0.0,91.2,1.0,5.0,2.0,0,0,20.0,8,71.4,0.0,0.0,0.19189765458422176,0.0,0.19189765458422176,0.9594882729211087,0.3837953091684435,3.837953091684435
Javier Manquillo,es ESP,"DF,MF",Celta Vigo,es La Liga,30-008,10,8,564.0,0.0,1.0,1.0,0.0,80.1,4.0,8.0,2.0,3,0,11.0,6,64.7,0.0,0.1595744680851064,0.1595744680851064,0.0,0.6382978723404256,1.2765957446808511,0.3191489361702128,1.7553191489361701
Braydon Manu,gh GHA,MF,Darmstadt 98,de Bundesliga,27-046,4,3,171.0,0.0,0.0,5.0,1.0,72.7,4.0,0.0,0.0,1,0,0.0,3,0.0,0.0,0.0,2.631578947368421,0.5263157894736842,2.1052631578947367,0.0,0.0,0.0
Benson Manuel,be BEL,"MF,FW",Burnley,eng Premier League,27-046,8,1,116.0,0.0,0.0,4.0,2.0,81.4,4.0,2.0,0.0,0,0,0.0,4,0.0,0.0,0.0,3.103448275862069,1.5517241379310345,3.103448275862069,1.5517241379310345,0.0,0.0
Faitout Maouassa,fr FRA,"DF,MF",Granada,es La Liga,25-312,5,1,170.0,0.0,1.0,4.0,0.0,54.4,1.0,5.0,1.0,0,0,3.0,1,75.0,0.0,0.5294117647058824,2.1176470588235294,0.0,0.5294117647058824,2.6470588235294117,0.5294117647058824,1.588235294117647
Faitout Maouassa,fr FRA,"MF,DF",Lens,fr Ligue 1,25-312,3,1,76.0,0.0,0.0,3.0,2.0,69.0,1.0,1.0,0.0,0,0,2.0,1,66.7,0.0,0.0,3.552631578947368,2.3684210526315788,1.1842105263157894,1.1842105263157894,0.0,2.3684210526315788
Marcão,br BRA,DF,Sevilla,es La Liga,27-343,6,3,310.0,0.0,0.0,0.0,0.0,89.2,1.0,5.0,3.0,2,0,5.0,3,62.5,0.0,0.0,0.0,0.0,0.2903225806451613,1.4516129032258065,0.8709677419354839,1.4516129032258065
Solly March,eng ENG,"FW,DF",Brighton,eng Premier League,29-298,7,7,554.0,3.0,1.0,14.0,6.0,77.8,8.0,14.0,11.0,1,0,6.0,4,60.0,0.48736462093862815,0.1624548736462094,2.2743682310469313,0.9747292418772563,1.2996389891696751,2.2743682310469313,1.7870036101083033,0.9747292418772563
Riccardo Marchizza,it ITA,DF,Frosinone,it Serie A,26-048,13,13,1148.0,0.0,4.0,8.0,3.0,75.8,3.0,6.0,7.0,1,0,9.0,12,42.9,0.0,0.313588850174216,0.627177700348432,0.23519163763066203,0.23519163763066203,0.47038327526132406,0.5487804878048781,0.705574912891986
Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,32-088,29,23,2092.0,1.0,0.0,15.0,6.0,83.2,3.0,9.0,22.0,4,0,35.0,35,50.0,0.043021032504780114,0.0,0.6453154875717017,0.25812619502868067,0.12906309751434034,0.38718929254302104,0.9464627151051626,1.505736137667304
Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,35-029,27,25,2168.0,1.0,4.0,5.0,2.0,79.2,6.0,39.0,14.0,5,0,13.0,16,44.8,0.04151291512915129,0.16605166051660517,0.20756457564575645,0.08302583025830258,0.24907749077490773,1.6190036900369003,0.5811808118081181,0.5396678966789669
Alberto Marí,es ESP,"FW,MF",Valencia,es La Liga,22-307,13,0,120.0,0.0,1.0,1.0,0.0,55.3,1.0,1.0,0.0,0,0,3.0,14,17.6,0.0,0.75,0.75,0.0,0.75,0.75,0.0,2.25
José Mari,es ESP,"MF,FW",Cádiz,es La Liga,36-159,3,0,14.0,0.0,0.0,0.0,0.0,76.2,0.0,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.428571428571428,0.0,0.0
Pablo Marí,es ESP,DF,Monza,it Serie A,30-256,31,27,2363.0,0.0,0.0,8.0,1.0,90.8,5.0,24.0,33.0,7,0,35.0,19,64.8,0.0,0.0,0.30469741853575966,0.03808717731696996,0.19043588658484978,0.9140922556072789,1.2568768514600084,1.3330512060939483
José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,29-114,20,12,1146.0,0.0,0.0,7.0,1.0,85.3,2.0,8.0,9.0,4,0,24.0,17,58.5,0.0,0.0,0.5497382198952879,0.07853403141361257,0.15706806282722513,0.6282722513089005,0.706806282722513,1.8848167539267018
Mariano,do DOM,FW,Sevilla,es La Liga,30-286,6,2,219.0,0.0,0.0,10.0,1.0,67.4,1.0,1.0,0.0,1,0,9.0,9,50.0,0.0,0.0,4.10958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.0,3.698630136986301
Mirko Marić,hr CRO,FW,Monza,it Serie A,28-363,10,1,287.0,1.0,0.0,7.0,2.0,72.5,1.0,0.0,2.0,0,1,11.0,17,39.3,0.313588850174216,0.0,2.1951219512195124,0.627177700348432,0.313588850174216,0.0,0.627177700348432,3.449477351916376
Rafa Marín,es ESP,DF,Alavés,es La Liga,21-360,31,26,2308.0,0.0,0.0,12.0,3.0,82.7,3.0,19.0,29.0,6,0,54.0,43,55.7,0.0,0.0,0.46793760831889086,0.11698440207972272,0.11698440207972272,0.7409012131715771,1.1308492201039861,2.1057192374350087
Răzvan Marin,ro ROU,MF,Empoli,it Serie A,27-356,28,19,1717.0,0.0,3.0,33.0,9.0,74.7,15.0,18.0,6.0,1,0,11.0,11,50.0,0.0,0.15725101921956902,1.729761211415259,0.47175305765870706,0.7862550960978452,0.9435061153174141,0.31450203843913804,0.5765870704717531
Diego Mariño,es ESP,GK,Almería,es La Liga,34-004,1,1,90.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,30-007,23,21,1767.0,1.0,0.0,11.0,5.0,88.6,1.0,8.0,30.0,0,1,47.0,38,55.3,0.050933786078098474,0.0,0.5602716468590832,0.2546689303904923,0.050933786078098474,0.4074702886247878,1.5280135823429541,2.3938879456706283
Mika Màrmol,es ESP,DF,Las Palmas,es La Liga,21-316,33,33,2908.0,0.0,1.0,3.0,0.0,89.0,16.0,38.0,40.0,6,1,28.0,34,45.2,0.0,0.03094910591471802,0.09284731774415404,0.0,0.49518569463548834,1.1760660247592847,1.2379642365887207,0.8665749656121046
Omar Marmoush,eg EGY,"FW,MF",Eint Frankfurt,de Bundesliga,25-096,28,26,2211.0,11.0,6.0,72.0,29.0,71.0,36.0,11.0,10.0,7,0,26.0,28,48.1,0.44776119402985076,0.24423337856173674,2.9308005427408412,1.180461329715061,1.4654002713704206,0.44776119402985076,0.407055630936228,1.0583446404341927
Marquinhos,br BRA,"FW,MF",Nantes,fr Ligue 1,21-036,7,1,154.0,0.0,0.0,5.0,1.0,74.6,4.0,2.0,6.0,0,0,2.0,5,28.6,0.0,0.0,2.922077922077922,0.5844155844155845,2.337662337662338,1.168831168831169,3.5064935064935066,1.168831168831169
Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,29-365,20,17,1447.0,0.0,1.0,4.0,0.0,94.5,1.0,10.0,16.0,0,0,23.0,22,51.1,0.0,0.06219765031098825,0.248790601243953,0.0,0.06219765031098825,0.6219765031098825,0.995162404975812,1.43054595715273
Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,22-217,2,1,142.0,0.0,0.0,0.0,0.0,62.2,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agustín Martegani,ar ARG,MF,Salernitana,it Serie A,23-359,18,6,731.0,1.0,0.0,15.0,4.0,83.5,12.0,7.0,4.0,1,0,6.0,5,54.5,0.12311901504787962,0.0,1.8467852257181943,0.49247606019151846,1.4774281805745555,0.8618331053351573,0.49247606019151846,0.7387140902872777
Eric Martel,de GER,MF,Köln,de Bundesliga,22-014,29,28,2382.0,1.0,1.0,25.0,8.0,80.8,7.0,43.0,41.0,6,0,69.0,53,56.6,0.03778337531486146,0.03778337531486146,0.9445843828715366,0.30226700251889166,0.26448362720403024,1.6246851385390428,1.54911838790932,2.607052896725441
Roger Martí,es ESP,FW,Cádiz,es La Liga,33-131,20,15,1155.0,2.0,3.0,28.0,10.0,62.2,1.0,5.0,7.0,3,0,14.0,30,31.8,0.15584415584415584,0.23376623376623376,2.1818181818181817,0.7792207792207793,0.07792207792207792,0.38961038961038963,0.5454545454545454,1.0909090909090908
Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,28-160,13,5,448.0,1.0,0.0,6.0,4.0,78.4,2.0,1.0,0.0,0,0,8.0,18,30.8,0.20089285714285712,0.0,1.2053571428571428,0.8035714285714285,0.40178571428571425,0.20089285714285712,0.0,1.607142857142857
Aarón Martín,es ESP,DF,Genoa,it Serie A,27-021,20,15,1196.0,0.0,0.0,4.0,0.0,69.3,6.0,7.0,7.0,4,1,6.0,11,35.3,0.0,0.0,0.3010033444816054,0.0,0.45150501672240806,0.5267558528428093,0.5267558528428093,0.45150501672240806
Iván Martín,es ESP,MF,Girona,es La Liga,25-089,33,30,2459.0,5.0,3.0,18.0,11.0,91.2,31.0,23.0,18.0,5,0,8.0,24,25.0,0.18300122000813338,0.10980073200488003,0.6588043920292802,0.4026026840178934,1.134607564050427,0.8418056120374136,0.6588043920292802,0.2928019520130134
Jonas Martin,fr FRA,MF,Brest,fr Ligue 1,34-034,31,9,1208.0,0.0,1.0,10.0,3.0,87.2,5.0,27.0,9.0,5,0,25.0,15,62.5,0.0,0.07450331125827815,0.7450331125827815,0.22350993377483444,0.37251655629139074,2.01158940397351,0.6705298013245033,1.8625827814569538
Gabriel Martinelli,br BRA,FW,Arsenal,eng Premier League,22-330,34,23,1929.0,6.0,4.0,56.0,19.0,77.9,38.0,24.0,5.0,1,0,15.0,26,36.6,0.27993779160186627,0.18662519440124417,2.6127527216174182,0.8864696734059098,1.7729393468118195,1.119751166407465,0.2332814930015552,0.6998444790046656
Arnau Martinez,es ESP,DF,Girona,es La Liga,21-018,19,13,1125.0,0.0,2.0,1.0,0.0,90.0,2.0,16.0,10.0,5,0,8.0,12,40.0,0.0,0.16,0.08,0.0,0.16,1.28,0.8,0.64
Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,31-254,33,33,2925.0,0.0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,4,0,5.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385
Iñigo Martínez,es ESP,DF,Barcelona,es La Liga,32-362,16,9,936.0,0.0,0.0,5.0,0.0,88.3,0.0,7.0,8.0,5,0,28.0,24,53.8,0.0,0.0,0.4807692307692308,0.0,0.0,0.6730769230769231,0.7692307692307693,2.6923076923076925
Josep Martinez,es ESP,GK,Genoa,it Serie A,25-352,35,35,3149.0,0.0,0.0,0.0,0.0,70.6,3.0,0.0,1.0,4,1,13.0,1,92.9,0.0,0.0,0.0,0.0,0.08574150523975865,0.0,0.028580501746586218,0.3715465227056208
Lautaro Martínez,ar ARG,FW,Inter,it Serie A,26-265,32,30,2566.0,24.0,3.0,100.0,43.0,76.9,18.0,16.0,20.0,5,0,35.0,27,56.5,0.8417770849571318,0.10522213561964147,3.5074045206547155,1.5081839438815277,0.6313328137178488,0.5611847233047544,0.7014809041309431,1.2275915822291503
Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,26-116,9,7,580.0,0.0,1.0,0.0,0.0,92.3,2.0,7.0,4.0,3,0,3.0,5,37.5,0.0,0.15517241379310345,0.0,0.0,0.3103448275862069,1.0862068965517242,0.6206896551724138,0.46551724137931033
Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,28-003,25,23,1996.0,5.0,0.0,22.0,7.0,81.7,12.0,40.0,27.0,8,0,46.0,49,48.4,0.22545090180360722,0.0,0.9919839679358718,0.3156312625250501,0.5410821643286573,1.8036072144288577,1.217434869739479,2.074148296593186
Adam Marušić,me MNE,DF,Lazio,it Serie A,31-209,35,35,2920.0,1.0,0.0,8.0,3.0,83.0,13.0,29.0,29.0,3,1,30.0,30,50.0,0.03082191780821918,0.0,0.24657534246575344,0.09246575342465753,0.4006849315068493,0.8938356164383563,0.8938356164383563,0.9246575342465753
Marvin,es ESP,"FW,DF",Las Palmas,es La Liga,23-315,29,15,1682.0,0.0,2.0,13.0,2.0,72.1,19.0,23.0,13.0,5,0,12.0,29,29.3,0.0,0.1070154577883472,0.6956004756242569,0.1070154577883472,1.0166468489892984,1.2306777645659928,0.6956004756242569,0.6420927467300832
Omar Mascarell,es ESP,MF,Mallorca,es La Liga,31-101,26,17,1460.0,0.0,0.0,6.0,0.0,81.9,7.0,15.0,29.0,7,1,29.0,24,54.7,0.0,0.0,0.3698630136986301,0.0,0.4315068493150685,0.9246575342465753,1.7876712328767126,1.7876712328767126
Adam Masina,ma MAR,DF,Udinese,it Serie A,30-132,4,1,64.0,0.0,0.0,1.0,1.0,73.3,0.0,0.0,2.0,2,0,4.0,1,80.0,0.0,0.0,1.40625,1.40625,0.0,0.0,2.8125,5.625
Adam Masina,ma MAR,DF,Torino,it Serie A,30-132,14,8,844.0,0.0,0.0,5.0,1.0,84.9,1.0,10.0,9.0,0,0,22.0,12,64.7,0.0,0.0,0.533175355450237,0.1066350710900474,0.1066350710900474,1.066350710900474,0.9597156398104266,2.3459715639810423
Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,25-173,29,24,2219.0,0.0,0.0,17.0,3.0,77.9,3.0,40.0,25.0,7,0,35.0,53,39.8,0.0,0.0,0.6894997746732763,0.12167643082469581,0.12167643082469581,1.6223524109959442,1.0139702568724651,1.419558359621451
Han-Noah Massengo,fr FRA,"MF,DF",Burnley,eng Premier League,22-311,3,0,16.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.625,0.0,0.0
Roberto Massimo,de GER,"FW,DF",Stuttgart,de Bundesliga,23-214,5,0,84.0,0.0,0.0,0.0,0.0,76.9,0.0,0.0,0.0,1,0,1.0,3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714
Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,31-188,27,24,2130.0,0.0,3.0,14.0,0.0,84.8,23.0,22.0,40.0,6,0,26.0,27,49.1,0.0,0.1267605633802817,0.5915492957746479,0.0,0.971830985915493,0.9295774647887324,1.6901408450704225,1.0985915492957747
Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,35-202,32,20,1584.0,5.0,1.0,29.0,11.0,64.1,7.0,15.0,16.0,10,1,48.0,54,47.1,0.28409090909090906,0.05681818181818182,1.6477272727272727,0.625,0.3977272727272727,0.8522727272727273,0.9090909090909092,2.7272727272727275
